南巨摩郡南部町,-1,-1,-7408,名詞,固有名詞,地域,一般,*,*,南巨摩郡南部町,ミナミコマグンナンブチョウ,ミナミコマグンナンブチョウ
南巨摩郡富士川町,-1,-1,-9050,名詞,固有名詞,地域,一般,*,*,南巨摩郡富士川町,ミナミコマグンフジカワチョウ,ミナミコマグンフジカワチョウ
南巨摩郡早川町,-1,-1,-7408,名詞,固有名詞,地域,一般,*,*,南巨摩郡早川町,ミナミコマグンハヤカワチョウ,ミナミコマグンハヤカワチョウ
南巨摩郡身延町,-1,-1,-7408,名詞,固有名詞,地域,一般,*,*,南巨摩郡身延町,ミナミコマグンミノブチョウ,ミナミコマグンミノブチョウ
南房総市,-1,-1,-3200,名詞,固有名詞,地域,一般,*,*,南房総市,ミナミボウソウシ,ミナミボウソウシ
南条郡南越前町,-1,-1,-7408,名詞,固有名詞,地域,一般,*,*,南条郡南越前町,ナンジョウグンミナミエチゼンチョウ,ナンジョウグンミナミエチゼンチョウ
南松浦郡新上五島町,-1,-1,-10800,名詞,固有名詞,地域,一般,*,*,南松浦郡新上五島町,ミナミマツウラグンシンカミゴトウチョウ,ミナミマツウラグンシンカミゴトウチョウ
南河内郡千早赤阪村,-1,-1,-10800,名詞,固有名詞,地域,一般,*,*,南河内郡千早赤阪村,ミナミカワチグンチハヤアカサカムラ,ミナミカワチグンチハヤアカサカムラ
南河内郡太子町,-1,-1,-7408,名詞,固有名詞,地域,一般,*,*,南河内郡太子町,ミナミカワチグンタイシチョウ,ミナミカワチグンタイシチョウ
南河内郡河南町,-1,-1,-7408,名詞,固有名詞,地域,一般,*,*,南河内郡河南町,ミナミカワチグンカナンチョウ,ミナミカワチグンカナンチョウ
南津軽郡大鰐町,-1,-1,-7408,名詞,固有名詞,地域,一般,*,*,南津軽郡大鰐町,ミナミツガルグンオオワニマチ,ミナミツガルグンオオワニマチ
南津軽郡田舎館村,-1,-1,-9050,名詞,固有名詞,地域,一般,*,*,南津軽郡田舎館村,ミナミツガルグンイナカダテムラ,ミナミツガルグンイナカダテムラ
南津軽郡藤崎町,-1,-1,-7408,名詞,固有名詞,地域,一般,*,*,南津軽郡藤崎町,ミナミツガルグンフジサキマチ,ミナミツガルグンフジサキマチ
南牟婁郡御浜町,-1,-1,-7408,名詞,固有名詞,地域,一般,*,*,南牟婁郡御浜町,ミナミムログンミハマチョウ,ミナミムログンミハマチョウ
南牟婁郡紀宝町,-1,-1,-7408,名詞,固有名詞,地域,一般,*,*,南牟婁郡紀宝町,ミナミムログンキホウチョウ,ミナミムログンキホウチョウ
南相馬市,-1,-1,-3200,名詞,固有名詞,地域,一般,*,*,南相馬市,ミナミソウマシ,ミナミソウマシ
南砺市,-1,-1,-2078,名詞,固有名詞,地域,一般,*,*,南砺市,ナントシ,ナントシ
南秋田郡五城目町,-1,-1,-9050,名詞,固有名詞,地域,一般,*,*,南秋田郡五城目町,ミナミアキタグンゴジョウメマチ,ミナミアキタグンゴジョウメマチ
南秋田郡井川町,-1,-1,-7408,名詞,固有名詞,地域,一般,*,*,南秋田郡井川町,ミナミアキタグンイカワマチ,ミナミアキタグンイカワマチ
南秋田郡八郎潟町,-1,-1,-9050,名詞,固有名詞,地域,一般,*,*,南秋田郡八郎潟町,ミナミアキタグンハチロウガタマチ,ミナミアキタグンハチロウガタマチ
南秋田郡大潟村,-1,-1,-7408,名詞,固有名詞,地域,一般,*,*,南秋田郡大潟村,ミナミアキタグンオオガタムラ,ミナミアキタグンオオガタムラ
南蒲原郡田上町,-1,-1,-7408,名詞,固有名詞,地域,一般,*,*,南蒲原郡田上町,ミナミカンバラグンタガミマチ,ミナミカンバラグンタガミマチ
南足柄市,-1,-1,-3200,名詞,固有名詞,地域,一般,*,*,南足柄市,ミナミアシガラシ,ミナミアシガラシ
南都留郡富士河口湖町,-1,-1,-12649,名詞,固有名詞,地域,一般,*,*,南都留郡富士河口湖町,ミナミツルグンフジカワグチコマチ,ミナミツルグンフジカワグチコマチ
南都留郡山中湖村,-1,-1,-9050,名詞,固有名詞,地域,一般,*,*,南都留郡山中湖村,ミナミツルグンヤマナカコムラ,ミナミツルグンヤマナカコムラ
南都留郡忍野村,-1,-1,-7408,名詞,固有名詞,地域,一般,*,*,南都留郡忍野村,ミナミツルグンオシノムラ,ミナミツルグンオシノムラ
南都留郡西桂町,-1,-1,-7408,名詞,固有名詞,地域,一般,*,*,南都留郡西桂町,ミナミツルグンニシカツラチョウ,ミナミツルグンニシカツラチョウ
南都留郡道志村,-1,-1,-7408,名詞,固有名詞,地域,一般,*,*,南都留郡道志村,ミナミツルグンドウシムラ,ミナミツルグンドウシムラ
南都留郡鳴沢村,-1,-1,-7408,名詞,固有名詞,地域,一般,*,*,南都留郡鳴沢村,ミナミツルグンナルサワムラ,ミナミツルグンナルサワムラ
南陽市,-1,-1,-2078,名詞,固有名詞,地域,一般,*,*,南陽市,ナンヨウシ,ナンヨウシ
南魚沼市,-1,-1,-3200,名詞,固有名詞,地域,一般,*,*,南魚沼市,ミナミウオヌマシ,ミナミウオヌマシ
南魚沼郡湯沢町,-1,-1,-7408,名詞,固有名詞,地域,一般,*,*,南魚沼郡湯沢町,ミナミウオヌマグンユザワマチ,ミナミウオヌマグンユザワマチ
印旛郡栄町,-1,-1,-4472,名詞,固有名詞,地域,一般,*,*,印旛郡栄町,インバグンサカエマチ,インバグンサカエマチ
印旛郡酒々井町,-1,-1,-7408,名詞,固有名詞,地域,一般,*,*,印旛郡酒々井町,インバグンシスイマチ,インバグンシスイマチ
印西市,-1,-1,-2078,名詞,固有名詞,地域,一般,*,*,印西市,インザイシ,インザイシ
厚岸郡厚岸町,-1,-1,-5878,名詞,固有名詞,地域,一般,*,*,厚岸郡厚岸町,アッケシグンアッケシチョウ,アッケシグンアッケシチョウ
厚岸郡浜中町,-1,-1,-5878,名詞,固有名詞,地域,一般,*,*,厚岸郡浜中町,アッケシグンハマナカチョウ,アッケシグンハマナカチョウ
厚木市,-1,-1,-2078,名詞,固有名詞,地域,一般,*,*,厚木市,アツギシ,アツギシ
双葉郡双葉町,-1,-1,-5878,名詞,固有名詞,地域,一般,*,*,双葉郡双葉町,フタバグンフタバマチ,フタバグンフタバマチ
双葉郡大熊町,-1,-1,-5878,名詞,固有名詞,地域,一般,*,*,双葉郡大熊町,フタバグンオオクママチ,フタバグンオオクママチ
双葉郡富岡町,-1,-1,-5878,名詞,固有名詞,地域,一般,*,*,双葉郡富岡町,フタバグントミオカマチ,フタバグントミオカマチ
双葉郡川内村,-1,-1,-5878,名詞,固有名詞,地域,一般,*,*,双葉郡川内村,フタバグンカワウチムラ,フタバグンカワウチムラ
双葉郡広野町,-1,-1,-5878,名詞,固有名詞,地域,一般,*,*,双葉郡広野町,フタバグンヒロノマチ,フタバグンヒロノマチ
双葉郡楢葉町,-1,-1,-5878,名詞,固有名詞,地域,一般,*,*,双葉郡楢葉町,フタバグンナラハマチ,フタバグンナラハマチ
双葉郡浪江町,-1,-1,-5878,名詞,固有名詞,地域,一般,*,*,双葉郡浪江町,フタバグンナミエマチ,フタバグンナミエマチ
双葉郡葛尾村,-1,-1,-5878,名詞,固有名詞,地域,一般,*,*,双葉郡葛尾村,フタバグンカツラオムラ,フタバグンカツラオムラ
取手市,-1,-1,-2078,名詞,固有名詞,地域,一般,*,*,取手市,トリデシ,トリデシ
古宇郡泊村,-1,-1,-4472,名詞,固有名詞,地域,一般,*,*,古宇郡泊村,フルウグントマリムラ,フルウグントマリムラ
古宇郡神恵内村,-1,-1,-7408,名詞,固有名詞,地域,一般,*,*,古宇郡神恵内村,フルウグンカモエナイムラ,フルウグンカモエナイムラ
古平郡古平町,-1,-1,-5878,名詞,固有名詞,地域,一般,*,*,古平郡古平町,フルビラグンフルビラチョウ,フルビラグンフルビラチョウ
古河市,-1,-1,-2078,名詞,固有名詞,地域,一般,*,*,古河市,コガシ,コガシ
古賀市,-1,-1,-2078,名詞,固有名詞,地域,一般,*,*,古賀市,コガシ,コガシ
可児市,-1,-1,-2078,名詞,固有名詞,地域,一般,*,*,可児市,カニシ,カニシ
可児郡御嵩町,-1,-1,-5878,名詞,固有名詞,地域,一般,*,*,可児郡御嵩町,カニグンミタケチョウ,カニグンミタケチョウ
台東区,-1,-1,-2078,名詞,固有名詞,地域,一般,*,*,台東区,タイトウク,タイトウク
各務原市,-1,-1,-3200,名詞,固有名詞,地域,一般,*,*,各務原市,カカミガハラシ,カカミガハラシ
合志市,-1,-1,-2078,名詞,固有名詞,地域,一般,*,*,合志市,コウシシ,コウシシ
吉川市,-1,-1,-2078,名詞,固有名詞,地域,一般,*,*,吉川市,ヨシカワシ,ヨシカワシ
吉田郡永平寺町,-1,-1,-7408,名詞,固有名詞,地域,一般,*,*,吉田郡永平寺町,ヨシダグンエイヘイジチョウ,ヨシダグンエイヘイジチョウ
吉野川市,-1,-1,-3200,名詞,固有名詞,地域,一般,*,*,吉野川市,ヨシノガワシ,ヨシノガワシ
吉野郡上北山村,-1,-1,-7408,名詞,固有名詞,地域,一般,*,*,吉野郡上北山村,ヨシノグンカミキタヤマムラ,ヨシノグンカミキタヤマムラ
吉野郡下北山村,-1,-1,-7408,名詞,固有名詞,地域,一般,*,*,吉野郡下北山村,ヨシノグンシモキタヤマムラ,ヨシノグンシモキタヤマムラ
吉野郡下市町,-1,-1,-5878,名詞,固有名詞,地域,一般,*,*,吉野郡下市町,ヨシノグンシモイチチョウ,ヨシノグンシモイチチョウ
吉野郡十津川村,-1,-1,-7408,名詞,固有名詞,地域,一般,*,*,吉野郡十津川村,ヨシノグントツカワムラ,ヨシノグントツカワムラ
吉野郡吉野町,-1,-1,-5878,名詞,固有名詞,地域,一般,*,*,吉野郡吉野町,ヨシノグンヨシノチョウ,ヨシノグンヨシノチョウ
吉野郡大淀町,-1,-1,-5878,名詞,固有名詞,地域,一般,*,*,吉野郡大淀町,ヨシノグンオオヨドチョウ,ヨシノグンオオヨドチョウ
吉野郡天川村,-1,-1,-5878,名詞,固有名詞,地域,一般,*,*,吉野郡天川村,ヨシノグンテンカワムラ,ヨシノグンテンカワムラ
吉野郡川上村,-1,-1,-5878,名詞,固有名詞,地域,一般,*,*,吉野郡川上村,ヨシノグンカワカミムラ,ヨシノグンカワカミムラ
吉野郡東吉野村,-1,-1,-7408,名詞,固有名詞,地域,一般,*,*,吉野郡東吉野村,ヨシノグンヒガシヨシノムラ,ヨシノグンヒガシヨシノムラ
吉野郡野迫川村,-1,-1,-7408,名詞,固有名詞,地域,一般,*,*,吉野郡野迫川村,ヨシノグンノセガワムラ,ヨシノグンノセガワムラ
吉野郡黒滝村,-1,-1,-5878,名詞,固有名詞,地域,一般,*,*,吉野郡黒滝村,ヨシノグンクロタキムラ,ヨシノグンクロタキムラ
名取市,-1,-1,-2078,名詞,固有名詞,地域,一般,*,*,名取市,ナトリシ,ナトリシ
名古屋市中区,-1,-1,-5878,名詞,固有名詞,地域,一般,*,*,名古屋市中区,ナゴヤシナカク,ナゴヤシナカク
名古屋市中川区,-1,-1,-7408,名詞,固有名詞,地域,一般,*,*,名古屋市中川区,ナゴヤシナカガワク,ナゴヤシナカガワク
名古屋市中村区,-1,-1,-7408,名詞,固有名詞,地域,一般,*,*,名古屋市中村区,ナゴヤシナカムラク,ナゴヤシナカムラク
名古屋市北区,-1,-1,-5878,名詞,固有名詞,地域,一般,*,*,名古屋市北区,ナゴヤシキタク,ナゴヤシキタク
名古屋市千種区,-1,-1,-7408,名詞,固有名詞,地域,一般,*,*,名古屋市千種区,ナゴヤシチクサク,ナゴヤシチクサク
名古屋市南区,-1,-1,-5878,名詞,固有名詞,地域,一般,*,*,名古屋市南区,ナゴヤシミナミク,ナゴヤシミナミク
名古屋市名東区,-1,-1,-7408,名詞,固有名詞,地域,一般,*,*,名古屋市名東区,ナゴヤシメイトウク,ナゴヤシメイトウク
名古屋市天白区,-1,-1,-7408,名詞,固有名詞,地域,一般,*,*,名古屋市天白区,ナゴヤシテンパクク,ナゴヤシテンパクク
名古屋市守山区,-1,-1,-7408,名詞,固有名詞,地域,一般,*,*,名古屋市守山区,ナゴヤシモリヤマク,ナゴヤシモリヤマク
名古屋市昭和区,-1,-1,-7408,名詞,固有名詞,地域,一般,*,*,名古屋市昭和区,ナゴヤシショウワク,ナゴヤシショウワク
名古屋市東区,-1,-1,-5878,名詞,固有名詞,地域,一般,*,*,名古屋市東区,ナゴヤシヒガシク,ナゴヤシヒガシク
名古屋市港区,-1,-1,-5878,名詞,固有名詞,地域,一般,*,*,名古屋市港区,ナゴヤシミナトク,ナゴヤシミナトク
名古屋市熱田区,-1,-1,-7408,名詞,固有名詞,地域,一般,*,*,名古屋市熱田区,ナゴヤシアツタク,ナゴヤシアツタク
名古屋市瑞穂区,-1,-1,-7408,名詞,固有名詞,地域,一般,*,*,名古屋市瑞穂区,ナゴヤシミズホク,ナゴヤシミズホク
名古屋市緑区,-1,-1,-5878,名詞,固有名詞,地域,一般,*,*,名古屋市緑区,ナゴヤシミドリク,ナゴヤシミドリク
名古屋市西区,-1,-1,-5878,名詞,固有名詞,地域,一般,*,*,名古屋市西区,ナゴヤシニシク,ナゴヤシニシク
名寄市,-1,-1,-2078,名詞,固有名詞,地域,一般,*,*,名寄市,ナヨロシ,ナヨロシ
名張市,-1,-1,-2078,名詞,固有名詞,地域,一般,*,*,名張市,ナバリシ,ナバリシ
名東郡佐那河内村,-1,-1,-9050,名詞,固有名詞,地域,一般,*,*,名東郡佐那河内村,ミョウドウグンサナゴウチソン,ミョウドウグンサナゴウチソン
名西郡石井町,-1,-1,-5878,名詞,固有名詞,地域,一般,*,*,名西郡石井町,ミョウザイグンイシイチョウ,ミョウザイグンイシイチョウ
名西郡神山町,-1,-1,-5878,名詞,固有名詞,地域,一般,*,*,名西郡神山町,ミョウザイグンカミヤマチョウ,ミョウザイグンカミヤマチョウ
名護市,-1,-1,-2078,名詞,固有名詞,地域,一般,*,*,名護市,ナゴシ,ナゴシ
向日市,-1,-1,-2078,名詞,固有名詞,地域,一般,*,*,向日市,ムコウシ,ムコウシ
君津市,-1,-1,-2078,名詞,固有名詞,地域,一般,*,*,君津市,キミツシ,キミツシ
吹田市,-1,-1,-2078,名詞,固有名詞,地域,一般,*,*,吹田市,スイタシ,スイタシ
吾妻郡中之条町,-1,-1,-7408,名詞,固有名詞,地域,一般,*,*,吾妻郡中之条町,アガツマグンナカノジョウマチ,アガツマグンナカノジョウマチ
吾妻郡嬬恋村,-1,-1,-5878,名詞,固有名詞,地域,一般,*,*,吾妻郡嬬恋村,アガツマグンツマゴイムラ,アガツマグンツマゴイムラ
吾妻郡東吾妻町,-1,-1,-7408,名詞,固有名詞,地域,一般,*,*,吾妻郡東吾妻町,アガツマグンヒガシアガツママチ,アガツマグンヒガシアガツママチ
吾妻郡草津町,-1,-1,-5878,名詞,固有名詞,地域,一般,*,*,吾妻郡草津町,アガツマグンクサツマチ,アガツマグンクサツマチ
吾妻郡長野原町,-1,-1,-7408,名詞,固有名詞,地域,一般,*,*,吾妻郡長野原町,アガツマグンナガノハラマチ,アガツマグンナガノハラマチ
吾妻郡高山村,-1,-1,-5878,名詞,固有名詞,地域,一般,*,*,吾妻郡高山村,アガツマグンタカヤマムラ,アガツマグンタカヤマムラ
吾川郡いの町,-1,-1,-5878,名詞,固有名詞,地域,一般,*,*,吾川郡いの町,アガワグンイノチョウ,アガワグンイノチョウ
吾川郡仁淀川町,-1,-1,-7408,名詞,固有名詞,地域,一般,*,*,吾川郡仁淀川町,アガワグンニヨドガワチョウ,アガワグンニヨドガワチョウ
呉市,-1,-1,-1131,名詞,固有名詞,地域,一般,*,*,呉市,クレシ,クレシ
周南市,-1,-1,-2078,名詞,固有名詞,地域,一般,*,*,周南市,シュウナンシ,シュウナンシ
周智郡森町,-1,-1,-4472,名詞,固有名詞,地域,一般,*,*,周智郡森町,シュウチグンモリマチ,シュウチグンモリマチ
和光市,-1,-1,-2078,名詞,固有名詞,地域,一般,*,*,和光市,ワコウシ,ワコウシ
和歌山市,-1,-1,-3200,名詞,固有名詞,地域,一般,*,*,和歌山市,ワカヤマシ,ワカヤマシ
和歌山県,-1,-1,-3200,名詞,固有名詞,地域,一般,*,*,和歌山県,ワカヤマケン,ワカヤマケン
和気郡和気町,-1,-1,-5878,名詞,固有名詞,地域,一般,*,*,和気郡和気町,ワケグンワケチョウ,ワケグンワケチョウ
和泉市,-1,-1,-2078,名詞,固有名詞,地域,一般,*,*,和泉市,イズミシ,イズミシ
和賀郡西和賀町,-1,-1,-7408,名詞,固有名詞,地域,一般,*,*,和賀郡西和賀町,ワガグンニシワガマチ,ワガグンニシワガマチ
品川区,-1,-1,-2078,名詞,固有名詞,地域,一般,*,*,品川区,シナガワク,シナガワク
員弁郡東員町,-1,-1,-5878,名詞,固有名詞,地域,一般,*,*,員弁郡東員町,イナベグントウインチョウ,イナベグントウインチョウ
唐津市,-1,-1,-2078,名詞,固有名詞,地域,一般,*,*,唐津市,カラツシ,カラツシ
善通寺市,-1,-1,-3200,名詞,固有名詞,地域,一般,*,*,善通寺市,ゼンツウジシ,ゼンツウジシ
喜多方市,-1,-1,-3200,名詞,固有名詞,地域,一般,*,*,喜多方市,キタカタシ,キタカタシ
喜多郡内子町,-1,-1,-5878,名詞,固有名詞,地域,一般,*,*,喜多郡内子町,キタグンウチコチョウ,キタグンウチコチョウ
嘉穂郡桂川町,-1,-1,-5878,名詞,固有名詞,地域,一般,*,*,嘉穂郡桂川町,カホグンケイセンマチ,カホグンケイセンマチ
嘉麻市,-1,-1,-2078,名詞,固有名詞,地域,一般,*,*,嘉麻市,カマシ,カマシ
四万十市,-1,-1,-3200,名詞,固有名詞,地域,一般,*,*,四万十市,シマントシ,シマントシ
四国中央市,-1,-1,-4472,名詞,固有名詞,地域,一般,*,*,四国中央市,シコクチュウオウシ,シコクチュウオウシ
四日市市,-1,-1,-3200,名詞,固有名詞,地域,一般,*,*,四日市市,ヨッカイチシ,ヨッカイチシ
四條畷市,-1,-1,-3200,名詞,固有名詞,地域,一般,*,*,四條畷市,シジョウナワテシ,シジョウナワテシ
四街道市,-1,-1,-3200,名詞,固有名詞,地域,一般,*,*,四街道市,ヨツカイドウシ,ヨツカイドウシ
国分寺市,-1,-1,-3200,名詞,固有名詞,地域,一般,*,*,国分寺市,コクブンジシ,コクブンジシ
国東市,-1,-1,-2078,名詞,固有名詞,地域,一般,*,*,国東市,クニサキシ,クニサキシ
国立市,-1,-1,-2078,名詞,固有名詞,地域,一般,*,*,国立市,クニタチシ,クニタチシ
国頭郡今帰仁村,-1,-1,-7408,名詞,固有名詞,地域,一般,*,*,国頭郡今帰仁村,クニガミグンナキジンソン,クニガミグンナキジンソン
国頭郡伊江村,-1,-1,-5878,名詞,固有名詞,地域,一般,*,*,国頭郡伊江村,クニガミグンイエソン,クニガミグンイエソン
国頭郡国頭村,-1,-1,-5878,名詞,固有名詞,地域,一般,*,*,国頭郡国頭村,クニガミグンクニガミソン,クニガミグンクニガミソン
国頭郡大宜味村,-1,-1,-7408,名詞,固有名詞,地域,一般,*,*,国頭郡大宜味村,クニガミグンオオギミソン,クニガミグンオオギミソン
国頭郡宜野座村,-1,-1,-7408,名詞,固有名詞,地域,一般,*,*,国頭郡宜野座村,クニガミグンギノザソン,クニガミグンギノザソン
国頭郡恩納村,-1,-1,-5878,名詞,固有名詞,地域,一般,*,*,国頭郡恩納村,クニガミグンオンナソン,クニガミグンオンナソン
国頭郡本部町,-1,-1,-5878,名詞,固有名詞,地域,一般,*,*,国頭郡本部町,クニガミグンモトブチョウ,クニガミグンモトブチョウ
国頭郡東村,-1,-1,-4472,名詞,固有名詞,地域,一般,*,*,国頭郡東村,クニガミグンヒガシソン,クニガミグンヒガシソン
国頭郡金武町,-1,-1,-5878,名詞,固有名詞,地域,一般,*,*,国頭郡金武町,クニガミグンキンチョウ,クニガミグンキンチョウ
土佐市,-1,-1,-2078,名詞,固有名詞,地域,一般,*,*,土佐市,トサシ,トサシ
土佐清水市,-1,-1,-4472,名詞,固有名詞,地域,一般,*,*,土佐清水市,トサシミズシ,トサシミズシ
土佐郡土佐町,-1,-1,-5878,名詞,固有名詞,地域,一般,*,*,土佐郡土佐町,トサグントサチョウ,トサグントサチョウ
土佐郡大川村,-1,-1,-5878,名詞,固有名詞,地域,一般,*,*,土佐郡大川村,トサグンオオカワムラ,トサグンオオカワムラ
土岐市,-1,-1,-2078,名詞,固有名詞,地域,一般,*,*,土岐市,トキシ,トキシ
土浦市,-1,-1,-2078,名詞,固有名詞,地域,一般,*,*,土浦市,ツチウラシ,ツチウラシ
坂井市,-1,-1,-2078,名詞,固有名詞,地域,一般,*,*,坂井市,サカイシ,サカイシ
坂出市,-1,-1,-2078,名詞,固有名詞,地域,一般,*,*,坂出市,サカイデシ,サカイデシ
坂戸市,-1,-1,-2078,名詞,固有名詞,地域,一般,*,*,坂戸市,サカドシ,サカドシ
坂東市,-1,-1,-2078,名詞,固有名詞,地域,一般,*,*,坂東市,バンドウシ,バンドウシ
垂水市,-1,-1,-2078,名詞,固有名詞,地域,一般,*,*,垂水市,タルミズシ,タルミズシ
城陽市,-1,-1,-2078,名詞,固有名詞,地域,一般,*,*,城陽市,ジョウヨウシ,ジョウヨウシ
埴科郡坂城町,-1,-1,-5878,名詞,固有名詞,地域,一般,*,*,埴科郡坂城町,ハニシナグンサカキマチ,ハニシナグンサカキマチ
埼玉県,-1,-1,-2078,名詞,固有名詞,地域,一般,*,*,埼玉県,サイタマケン,サイタマケン
堺市中区,-1,-1,-3200,名詞,固有名詞,地域,一般,*,*,堺市中区,サカイシナカク,サカイシナカク
堺市北区,-1,-1,-3200,名詞,固有名詞,地域,一般,*,*,堺市北区,サカイシキタク,サカイシキタク
堺市南区,-1,-1,-3200,名詞,固有名詞,地域,一般,*,*,堺市南区,サカイシミナミク,サカイシミナミク
堺市堺区,-1,-1,-3200,名詞,固有名詞,地域,一般,*,*,堺市堺区,サカイシサカイク,サカイシサカイク
堺市東区,-1,-1,-3200,名詞,固有名詞,地域,一般,*,*,堺市東区,サカイシヒガシク,サカイシヒガシク
堺市美原区,-1,-1,-4472,名詞,固有名詞,地域,一般,*,*,堺市美原区,サカイシミハラク,サカイシミハラク
堺市西区,-1,-1,-3200,名詞,固有名詞,地域,一般,*,*,堺市西区,サカイシニシク,サカイシニシク
塩尻市,-1,-1,-2078,名詞,固有名詞,地域,一般,*,*,塩尻市,シオジリシ,シオジリシ
塩竈市,-1,-1,-2078,名詞,固有名詞,地域,一般,*,*,塩竈市,シオガマシ,シオガマシ
塩谷郡塩谷町,-1,-1,-5878,名詞,固有名詞,地域,一般,*,*,塩谷郡塩谷町,シオヤグンシオヤマチ,シオヤグンシオヤマチ
塩谷郡高根沢町,-1,-1,-7408,名詞,固有名詞,地域,一般,*,*,塩谷郡高根沢町,シオヤグンタカネザワマチ,シオヤグンタカネザワマチ
境港市,-1,-1,-2078,名詞,固有名詞,地域,一般,*,*,境港市,サカイミナトシ,サカイミナトシ
増毛郡増毛町,-1,-1,-5878,名詞,固有名詞,地域,一般,*,*,増毛郡増毛町,マシケグンマシケチョウ,マシケグンマシケチョウ
墨田区,-1,-1,-2078,名詞,固有名詞,地域,一般,*,*,墨田区,スミダク,スミダク
士別市,-1,-1,-2078,名詞,固有名詞,地域,一般,*,*,士別市,シベツシ,シベツシ
壱岐市,-1,-1,-2078,名詞,固有名詞,地域,一般,*,*,壱岐市,イキシ,イキシ
夕張市,-1,-1,-2078,名詞,固有名詞,地域,一般,*,*,夕張市,ユウバリシ,ユウバリシ
夕張郡栗山町,-1,-1,-5878,名詞,固有名詞,地域,一般,*,*,夕張郡栗山町,ユウバリグンクリヤマチョウ,ユウバリグンクリヤマチョウ
夕張郡由仁町,-1,-1,-5878,名詞,固有名詞,地域,一般,*,*,夕張郡由仁町,ユウバリグンユニチョウ,ユウバリグンユニチョウ
夕張郡長沼町,-1,-1,-5878,名詞,固有名詞,地域,一般,*,*,夕張郡長沼町,ユウバリグンナガヌマチョウ,ユウバリグンナガヌマチョウ
多久市,-1,-1,-2078,名詞,固有名詞,地域,一般,*,*,多久市,タクシ,タクシ
多可郡多可町,-1,-1,-5878,名詞,固有名詞,地域,一般,*,*,多可郡多可町,タカグンタカチョウ,タカグンタカチョウ
多摩市,-1,-1,-2078,名詞,固有名詞,地域,一般,*,*,多摩市,タマシ,タマシ
多気郡多気町,-1,-1,-5878,名詞,固有名詞,地域,一般,*,*,多気郡多気町,タキグンタキチョウ,タキグンタキチョウ
多気郡大台町,-1,-1,-5878,名詞,固有名詞,地域,一般,*,*,多気郡大台町,タキグンオオダイチョウ,タキグンオオダイチョウ
多気郡明和町,-1,-1,-5878,名詞,固有名詞,地域,一般,*,*,多気郡明和町,タキグンメイワチョウ,タキグンメイワチョウ
多治見市,-1,-1,-3200,名詞,固有名詞,地域,一般,*,*,多治見市,タジミシ,タジミシ
多賀城市,-1,-1,-3200,名詞,固有名詞,地域,一般,*,*,多賀城市,タガジョウシ,タガジョウシ
多野郡上野村,-1,-1,-5878,名詞,固有名詞,地域,一般,*,*,多野郡上野村,タノグンウエノムラ,タノグンウエノムラ
多野郡神流町,-1,-1,-5878,名詞,固有名詞,地域,一般,*,*,多野郡神流町,タノグンカンナマチ,タノグンカンナマチ
大仙市,-1,-1,-2078,名詞,固有名詞,地域,一般,*,*,大仙市,ダイセンシ,ダイセンシ
大分市,-1,-1,-2078,名詞,固有名詞,地域,一般,*,*,大分市,オオイタシ,オオイタシ
大分県,-1,-1,-2078,名詞,固有名詞,地域,一般,*,*,大分県,オオイタケン,オオイタケン
大和市,-1,-1,-2078,名詞,固有名詞,地域,一般,*,*,大和市,ヤマトシ,ヤマトシ
大和郡山市,-1,-1,-4472,名詞,固有名詞,地域,一般,*,*,大和郡山市,ヤマトコオリヤマシ,ヤマトコオリヤマシ
大和高田市,-1,-1,-4472,名詞,固有名詞,地域,一般,*,*,大和高田市,ヤマトタカダシ,ヤマトタカダシ
大垣市,-1,-1,-2078,名詞,固有名詞,地域,一般,*,*,大垣市,オオガキシ,オオガキシ
大島町,-1,-1,-2078,名詞,固有名詞,地域,一般,*,*,大島町,オオシママチ,オオシママチ
大島郡与論町,-1,-1,-5878,名詞,固有名詞,地域,一般,*,*,大島郡与論町,オオシマグンヨロンチョウ,オオシマグンヨロンチョウ
大島郡伊仙町,-1,-1,-5878,名詞,固有名詞,地域,一般,*,*,大島郡伊仙町,オオシマグンイセンチョウ,オオシマグンイセンチョウ
大島郡周防大島町,-1,-1,-9050,名詞,固有名詞,地域,一般,*,*,大島郡周防大島町,オオシマグンスオウオオシマチョウ,オオシマグンスオウオオシマチョウ
大島郡和泊町,-1,-1,-5878,名詞,固有名詞,地域,一般,*,*,大島郡和泊町,オオシマグンワドマリチョウ,オオシマグンワドマリチョウ
大島郡喜界町,-1,-1,-5878,名詞,固有名詞,地域,一般,*,*,大島郡喜界町,オオシマグンキカイチョウ,オオシマグンキカイチョウ
大島郡大和村,-1,-1,-5878,名詞,固有名詞,地域,一般,*,*,大島郡大和村,オオシマグンヤマトソン,オオシマグンヤマトソン
大島郡天城町,-1,-1,-5878,名詞,固有名詞,地域,一般,*,*,大島郡天城町,オオシマグンアマギチョウ,オオシマグンアマギチョウ
大島郡宇検村,-1,-1,-5878,名詞,固有名詞,地域,一般,*,*,大島郡宇検村,オオシマグンウケンソン,オオシマグンウケンソン
大島郡徳之島町,-1,-1,-7408,名詞,固有名詞,地域,一般,*,*,大島郡徳之島町,オオシマグントクノシマチョウ,オオシマグントクノシマチョウ
大島郡瀬戸内町,-1,-1,-7408,名詞,固有名詞,地域,一般,*,*,大島郡瀬戸内町,オオシマグンセトウチチョウ,オオシマグンセトウチチョウ
